Petrolina de Goiás,Goiás,10 240
Pescaria Brava,Santa Catarina,10 225
Paranaiguara,Goiás,10 221
Cristina,Minas Gerais,10 211
Porangaba,São Paulo,10 205
Nova Veneza,Goiás,10 193
Uchoa,São Paulo,10 191
Fontoura Xavier,Rio Grande do Sul,10 181
Luís Gomes,Rio Grande do Norte,10 175
Dumont,São Paulo,10 174
Itapebi,Bahia,10 173
Piranhas,Goiás,10 161
Ipuiuna,Minas Gerais,10 156
Bom Retiro,Santa Catarina,10 153
Sinimbu,Rio Grande do Sul,10 152
Catanduvas,Paraná,10 144
Porto Xavier,Rio Grande do Sul,10 144
Alfredo Wagner,Santa Catarina,10 136
Nova Aurora,Paraná,10 131
Itamogi,Minas Gerais,10 122
São João,Paraná,10 122
Governador Newton Bello,Maranhão,10 121
Bonfinópolis,Goiás,10 120
Marcelândia,Mato Grosso,10 107
Carneirinho,Minas Gerais,10 103
Torrinha,São Paulo,10 100
Carlinda,Mato Grosso,10 094
Nova Bassano,Rio Grande do Sul,10 089
Sigefredo Pacheco,Piauí,10 074
Santa Tereza do Oeste,Paraná,10 055
Botuporã,Bahia,10 050
Piraí do Norte,Bahia,10 050
Reginópolis,São Paulo,10 047
Iretama,Paraná,10 029
Corumbaíba,Goiás,10 012
Anísio de Abreu,Piauí,9 994
Bom Jesus do Norte,Espírito Santo,9 988
Itapeva,Minas Gerais,9 976
Manduri,São Paulo,9 972
Guaraciaba,Santa Catarina,9 964
Mulungu,Paraíba,9 962
Nova Campina,São Paulo,9 962
Planalto,Rio Grande do Sul,9 957
Ipupiara,Bahia,9 954
Monte Carlo,Santa Catarina,9 945
Rinópolis,São Paulo,9 940
Glória de Dourados,Mato Grosso do Sul,9 934
Santo Antônio das Missões,Rio Grande do Sul,9 930
Umbuzeiro,Paraíba,9 914
Constantina,Rio Grande do Sul,9 903
Coronel Freitas,Santa Catarina,9 900
Coroaci,Minas Gerais,9 897
São João do Ivaí,Paraná,9 897
Capim Branco,Minas Gerais,9 896
São Sebastião do Maranhão,Minas Gerais,9 884
Saudades,Santa Catarina,9 874
Ipiranga do Piauí,Piauí,9 863
Ariranha,São Paulo,9 851
Arauá,Sergipe,9 840
Juru,Paraíba,9 831
Pureza,Rio Grande do Norte,9 825
Axixá do Tocantins,Tocantins,9 817
Formoso,Minas Gerais,9 810
Iaras,São Paulo,9 786
Quilombo,Santa Catarina,9 773
Florânia,Rio Grande do Norte,9 772
Bom Jesus da Serra,Bahia,9 768
Lontra,Minas Gerais,9 766
Imaruí,Santa Catarina,9 764
Guia Lopes da Laguna,Mato Grosso do Sul,9 754
Cavalcante,Goiás,9 740
Pedrinhas,Sergipe,9 727
Alto Piquiri,Paraná,9 722
Frei Inocêncio,Minas Gerais,9 716
Candiota,Rio Grande do Sul,9 707
Manoel Urbano,Acre,9 701
Deputado Irapuan Pinheiro,Ceará,9 698
Canápolis,Bahia,9 694
Campo Grande,Rio Grande do Norte,9 686
Lagoa Grande,Minas Gerais,9 681
Rondon,Paraná,9 664
Herculândia,São Paulo,9 649
Igaratá,São Paulo,9 631
Denise,Mato Grosso,9 626
Águia Branca,Espírito Santo,9 621
Sairé,Pernambuco,9 600
Paula Cândido,Minas Gerais,9 597
Campo Grande,Alagoas,9 576
Ferros,Minas Gerais,9 576
Dom Inocêncio,Piauí,9 574
Japurá,Paraná,9 573
Verdejante,Pernambuco,9 572
Carneiros,Alagoas,9 568
Agudos do Sul,Paraná,9 567
Pau Brasil,Bahia,9 550
Rodelas,Bahia,9 548
Novo Mundo,Mato Grosso,9 545
Verdelândia,Minas Gerais,9 527
Cachoeira Grande,Maranhão,9 524
Araújos,Minas Gerais,9 523
Buriti Alegre,Goiás,9 515
Olho d'Água do Casado,Alagoas,9 507
Terra Roxa,São Paulo,9 502
Cumaru,Pernambuco,9 494
Ilha Grande,Piauí,9 487
Triunfo,Paraíba,9 473
Riacho dos Machados,Minas Gerais,9 471
Cachoeira de Pajeú,Minas Gerais,9 470
Ministro Andreazza,Rondônia,9 461
Palhano,Ceará,9 458
Cedral,São Paulo,9 452
Roncador,Paraná,9 447
Pirambu,Sergipe,9 436
Ananás,Tocantins,9 435
Sítio do Quinto,Bahia,9 431
Francisco Santos,Piauí,9 423
Carbonita,Minas Gerais,9 423
São Domingos,Santa Catarina,9 422
São Sebastião do Alto,Rio de Janeiro,9 416
Planaltino,Bahia,9 415
Rio das Flores,Rio de Janeiro,9 401
Arenápolis,Mato Grosso,9 399
Salto Grande,São Paulo,9 396
Cardeal da Silva,Bahia,9 395
Nova Monte Verde,Mato Grosso,9 375
Nazário,Goiás,9 375
Baía Formosa,Rio Grande do Norte,9 373
Japorã,Mato Grosso do Sul,9 372
Tabaporã,Mato Grosso,9 357
Wagner,Bahia,9 342
Jaçanã,Rio Grande do Norte,9 341
Caputira,Minas Gerais,9 318
Itapiranga,Amazonas,9 312
Caturama,Bahia,9 303
Silves,Amazonas,9 289
Terra Nova do Norte,Mato Grosso,9 284
Vila Pavão,Espírito Santo,9 280
Euclides da Cunha Paulista,São Paulo,9 280
Mambaí,Goiás,9 277
Açucena,Minas Gerais,9 270
Tunas do Paraná,Paraná,9 269
Passo de Torres,Santa Catarina,9 269
Amapá,Amapá,9 265
Murici dos Portelas,Piauí,9 258
Natividade,Tocantins,9 256
Várzea do Poço,Bahia,9 247
Mara Rosa,Goiás,9 234
Antônio Dias,Minas Gerais,9 233
Chapada,Rio Grande do Sul,9 211
Santa Maria do Oeste,Paraná,9 210
Coronel Murta,Minas Gerais,9 209
Bálsamo,São Paulo,9 209
Penaforte,Ceará,9 207
Baía da Traição,Paraíba,9 197
Palmeira d'Oeste,São Paulo,9 173
Vista Alegre do Alto,São Paulo,9 163
Abadia de Goiás,Goiás,9 158
Prados,Minas Gerais,9 128
Nova Redenção,Bahia,9 126
Rafard,São Paulo,9 126
Urânia,São Paulo,9 125
Palmeiras,Bahia,9 123
Anaurilândia,Mato Grosso do Sul,9 116
Santa Rita do Araguaia,Goiás,9 110
Coqueiral,Minas Gerais,9 099
Iporã do Oeste,Santa Catarina,9 093
Dobrada,São Paulo,9 088
São Domingos,Bahia,9 085
Antônio João,Mato Grosso do Sul,9 082
Casca,Rio Grande do Sul,9 070
Montes Altos,Maranhão,9 064
Nova Maringá,Mato Grosso,9 056
Siriri,Sergipe,9 046
Queimada Nova,Piauí,9 041
São Jorge d'Oeste,Paraná,9 005
Vicentinópolis,Goiás,9 002
Pantano Grande,Rio Grande do Sul,8 995
São José da Bela Vista,São Paulo,8 991
Douradina,Paraná,8 988
Santanópolis,Bahia,8 987
Brejão,Pernambuco,8 981
Paulo de Faria,São Paulo,8 973
Itauçu,Goiás,8 968
Sítio Novo do Tocantins,Tocantins,8 965
Rio Novo,Minas Gerais,8 964
Morada Nova de Minas,Minas Gerais,8 955
Quixabeira,Bahia,8 939
Guarani,Minas Gerais,8 926
Neves Paulista,São Paulo,8 917
Caém,Bahia,8 912
Bom Jardim de Goiás,Goiás,8 912
Cordisburgo,Minas Gerais,8 903
Santa Rita de Caldas,Minas Gerais,8 900
Congonhinhas,Paraná,8 896
Clementina,São Paulo,8 894
Filadélfia,Tocantins,8 892
Santa Lúcia,São Paulo,8 889
Dourado,São Paulo,8 883
Guamiranga,Paraná,8 881
Pereiras,São Paulo,8 875
São Sebastião da Amoreira,Paraná,8 865
Jucuruçu,Bahia,8 856
Maravilha,Alagoas,8 850
Ibiassucê,Bahia,8 849
Aratuípe,Bahia,8 848
Armazém,Santa Catarina,8 843
Brejo de Areia,Maranhão,8 841
Lago dos Rodrigues,Maranhão,8 841
Moraújo,Ceará,8 833
Piedade de Caratinga,Minas Gerais,8 832
Ibitirama,Espírito Santo,8 830
Nossa Senhora Aparecida,Sergipe,8 822
Redenção do Gurgueia,Piauí,8 814
Coluna,Minas Gerais,8 810
Central do Maranhão,Maranhão,8 806
Cristais Paulista,São Paulo,8 803
Cezarina,Goiás,8 794
Marilândia do Sul,Paraná,8 793
Martins,Rio Grande do Norte,8 790
Castanheira,Mato Grosso,8 782
Monsenhor Paulo,Minas Gerais,8 764
Santa Terezinha,Santa Catarina,8 760
Monte Alegre de Goiás,Goiás,8 759
Nossa Senhora dos Remédios,Piauí,8 751
Alvorada do Norte,Goiás,8 749
Marcação,Paraíba,8 746
São Vicente do Sul,Rio Grande do Sul,8 742
Ibirapuã,Bahia,8 740
Serranópolis,Goiás,8 737
São Domingos do Norte,Espírito Santo,8 735
Varzedo,Bahia,8 734
Mucugê,Bahia,8 725
Serra dos Aimorés,Minas Gerais,8 725
Santa Cruz de Minas,Minas Gerais,8 723
Pimenta,Minas Gerais,8 715
Antônio Carlos,Santa Catarina,8 712
Nazareno,Minas Gerais,8 710
Mata Verde,Minas Gerais,8 700
Capitólio,Minas Gerais,8 693
Piranguinho,Minas Gerais,8 683
Abaíra,Bahia,8 681
Ouro Verde,São Paulo,8 676
Cordeiros,Bahia,8 667
Arealva,São Paulo,8 665
Santana do Manhuaçu,Minas Gerais,8 660
Caraíbas,Bahia,8 659
Virgínia,Minas Gerais,8 652
Tangará,Santa Catarina,8 648
Tasso Fragoso,Maranhão,8 642
Mataraca,Paraíba,8 642
Califórnia,Paraná,8 641
Martins Soares,Minas Gerais,8 640
Nazária,Piauí,8 632
Catuípe,Rio Grande do Sul,8 631
Jordão,Acre,8 628
Lagoa Alegre,Piauí,8 610
Magalhães Barata,Pará,8 598
Angelândia,Minas Gerais,8 594
Camutanga,Pernambuco,8 592
Lagedo do Tabocal,Bahia,8 591
Marcolândia,Piauí,8 590
Comendador Levy Gasparian,Rio de Janeiro,8 590
Isaías Coelho,Piauí,8 582
Ouriçangas,Bahia,8 575
Jóia,Rio Grande do Sul,8 571
Praia Norte,Tocantins,8 563
Tarrafas,Ceará,8 555
Riacho dos Cavalos,Paraíba,8 555
Santa Terezinha,Mato Grosso,8 547
Santo Antônio do Aracanguá,São Paulo,8 541
Paverama,Rio Grande do Sul,8 541
Pratápolis,Minas Gerais,8 530
São Gonçalo do Abaeté,Minas Gerais,8 527
Ilha das Flores,Sergipe,8 522
Feira Nova do Maranhão,Maranhão,8 506
Milagres do Maranhão,Maranhão,8 502
Tuneiras do Oeste,Paraná,8 502
Saltinho,São Paulo,8 498
Boa Vista do Gurupi,Maranhão,8 494
São João da Baliza,Roraima,8 492
Santa Isabel do Ivaí,Paraná,8 484
Aparecida,Paraíba,8 482
Ibiaí,Minas Gerais,8 478
Morpará,Bahia,8 476
Araponga,Minas Gerais,8 467
Japaratinga,Alagoas,8 444
Barra de São Miguel,Alagoas,8 434
Caraá,Rio Grande do Sul,8 426
Estrela d'Oeste,São Paulo,8 420
Jangada,Mato Grosso,8 420
Araguaçu,Tocantins,8 418
Santa Rosa do Sul,Santa Catarina,8 397
Brejo Grande,Sergipe,8 396
Pavão,Minas Gerais,8 390
Vera Cruz do Oeste,Paraná,8 389
Santa Terezinha de Goiás,Goiás,8 386
Campo Florido,Minas Gerais,8 383
Alvorada,Tocantins,8 381
Montezuma,Minas Gerais,8 379
Jauru,Mato Grosso,8 377
Itaquara,Bahia,8 375
Madeiro,Piauí,8 372
Brasileira,Piauí,8 364
Icém,São Paulo,8 363
Irapuru,São Paulo,8 356
Cristalândia do Piauí,Piauí,8 350
Entre-Ijuís,Rio Grande do Sul,8 350
Lagoa Salgada,Rio Grande do Norte,8 348
General Câmara,Rio Grande do Sul,8 339
Barra de Santana,Paraíba,8 338
Rodeiro,Minas Gerais,8 333
Desterro,Paraíba,8 332
Nova Itarana,Bahia,8 328
Malhada de Pedras,Bahia,8 326
Terezópolis de Goiás,Goiás,8 326
Marcelino Vieira,Rio Grande do Norte,8 325
Campo Erê,Santa Catarina,8 312
Nova Santa Rosa,Paraná,8 311
Riachuelo,Rio Grande do Norte,8 310
Pains,Minas Gerais,8 308
Glorinha,Rio Grande do Sul,8 304
Itapé,Bahia,8 300
Carnaúba dos Dantas,Rio Grande do Norte,8 297
Guiricema,Minas Gerais,8 296
Ivaté,Paraná,8 294
Gado Bravo,Paraíba,8 292
Pocrane,Minas Gerais,8 288
Alto Jequitibá,Minas Gerais,8 286
Buriti dos Montes,Piauí,8 282
Tuparetama,Pernambuco,8 266
Mirante,Bahia,8 264
Monte Castelo,Santa Catarina,8 263
Águas da Prata,São Paulo,8 262
Guaraçaí,São Paulo,8 258
Jesuítas,Paraná,8 251
Altamira do Maranhão,Maranhão,8 250
São Luís,Roraima,8 232
Iepê,São Paulo,8 228
Santa Bárbara do Leste,Minas Gerais,8 212
Major Vieira,Santa Catarina,8 209
Lindoia,São Paulo,8 201
Bilac,São Paulo,8 197
Ponte Alta do Tocantins,Tocantins,8 192
São Rafael,Rio Grande do Norte,8 183
Monte do Carmo,Tocantins,8 182
Ipiranga do Norte,Mato Grosso,8 182
Monte Alegre do Sul,São Paulo,8 181
Jaborandi,Bahia,8 176
Macaubal,São Paulo,8 174
Guimarânia,Minas Gerais,8 168
Barão de Melgaço,Mato Grosso,8 165
Tiradentes,Minas Gerais,8 160
Ferreira Gomes,Amapá,8 151
Jati,Ceará,8 150
Orizânia,Minas Gerais,8 138
Treze Tílias,Santa Catarina,8 138
Descanso,Santa Catarina,8 136
Riachinho,Minas Gerais,8 132
Minas do Leão,Rio Grande do Sul,8 130
Elísio Medrado,Bahia,8 129
Reserva do Iguaçu,Paraná,8 127
Novo Horizonte do Oeste,Rondônia,8 125
Cristal,Rio Grande do Sul,8 121
Nova Fátima,Paraná,8 120
Campo do Tenente,Paraná,8 118
Maravilhas,Minas Gerais,8 113
Candeal,Bahia,8 109
Serra Negra do Norte,Rio Grande do Norte,8 105
Tupãssi,Paraná,8 105
Irapuã,São Paulo,8 101
Cabeceiras,Goiás,8 098
Dom Aquino,Mato Grosso,8 087
Campo Limpo de Goiás,Goiás,8 087
São João do Arraial,Piauí,8 085
Peixe-Boi,Pará,8 084
Colméia,Tocantins,8 078
Lamarão,Bahia,8 078
São Miguel dos Milagres,Alagoas,8 073
Nova Glória,Goiás,8 063
Estrela do Sul,Minas Gerais,8 057
São José do Cerrito,Santa Catarina,8 054
Santana da Boa Vista,Rio Grande do Sul,8 037
Montes Claros de Goiás,Goiás,8 037
Passa Tempo,Minas Gerais,8 031
Ascurra,Santa Catarina,8 021
Ponto Belo,Espírito Santo,8 016
Juarez Távora,Paraíba,8 014
Delfim Moreira,Minas Gerais,8 007
Timbó Grande,Santa Catarina,8 003
Cachoeira Dourada,Goiás,7 997
Japonvar,Minas Gerais,7 991
Salvador do Sul,Rio Grande do Sul,7 975
Itamari,Bahia,7 971
Cruzeta,Rio Grande do Norte,7 968
Cambira,Paraná,7 967
Pedra Lavrada,Paraíba,7 954
Santa Rita do Pardo,Mato Grosso do Sul,7 948
Portalegre,Rio Grande do Norte,7 944
Tanquinho,Bahia,7 936
Ibirarema,São Paulo,7 926
Gaúcha do Norte,Mato Grosso,7 913
Alto Rio Novo,Espírito Santo,7 911
Santana do São Francisco,Sergipe,7 906
Catiguá,São Paulo,7 905
Itaiçaba,Ceará,7 904
Senador Firmino,Minas Gerais,7 902
Iguatama,Minas Gerais,7 901
Durandé,Minas Gerais,7 898
Campo Alegre de Goiás,Goiás,7 884
Assunção do Piauí,Piauí,7 879
Governador Luiz Rocha,Maranhão,7 878
Santa Filomena do Maranhão,Maranhão,7 878
São Vicente de Minas,Minas Gerais,7 876
Iramaia,Bahia,7 874
Curral de Dentro,Minas Gerais,7 867
Cubati,Paraíba,7 866
Itobi,São Paulo,7 862
Ribamar Fiquene,Maranhão,7 859
Arneiroz,Ceará,7 848
Sobrado,Paraíba,7 845
Pium,Tocantins,7 830
Nova Fátima,Bahia,7 830
Ipeúna,São Paulo,7 824
Santa Bárbara do Sul,Rio Grande do Sul,7 813
Bodoquena,Mato Grosso do Sul,7 802
Araguapaz,Goiás,7 795
Paraí,Rio Grande do Sul,7 793
Monsenhor Hipólito,Piauí,7 785
Jenipapo de Minas,Minas Gerais,7 781
Baldim,Minas Gerais,7 780
Itamarati,Amazonas,7 777
Ibirajuba,Pernambuco,7 773
General Sampaio,Ceará,7 767
Restinga,São Paulo,7 762
Guatapará,São Paulo,7 760
Senador Sá,Ceará,7 758
Marajá do Sena,Maranhão,7 757
Lagoa de Dentro,Paraíba,7 754
Macururé,Bahia,7 752
Jericó,Paraíba,7 751
Alto Paraíso de Goiás,Goiás,7 751
Umari,Ceará,7 740
Sud Mennucci,São Paulo,7 738
Cônego Marinho,Minas Gerais,7 730
Tuparendi,Rio Grande do Sul,7 730
Tapiraí,São Paulo,7 725
São Pedro do Turvo,São Paulo,7 724
Belo Vale,Minas Gerais,7 723
Altaneira,Ceará,7 712
Santa Cruz de Monte Castelo,Paraná,7 705
Cajueiro da Praia,Piauí,7 704
Tomazina,Paraná,7 699
Jacuí,Minas Gerais,7 695
Palmeirópolis,Tocantins,7 694
São Miguel das Missões,Rio Grande do Sul,7 692
Boqueirão do Leão,Rio Grande do Sul,7 691
Tocantínia,Tocantins,7 688
Ribeirão Grande,São Paulo,7 686
Tombos,Minas Gerais,7 683
Pedro Osório,Rio Grande do Sul,7 683
São Mamede,Paraíba,7 682
Santa Fé do Araguaia,Tocantins,7 678
Alagoinha do Piauí,Piauí,7 678
Salete,Santa Catarina,7 674
Icaraíma,Paraná,7 671
Serrania,Minas Gerais,7 667
Colônia do Piauí,Piauí,7 665
Leopoldo de Bulhões,Goiás,7 663
Divinolândia de Minas,Minas Gerais,7 655
Lajeado Novo,Maranhão,7 653
Muribeca,Sergipe,7 653
Assis Brasil,Acre,7 649
Ipumirim,Santa Catarina,7 647
Ipuaçu,Santa Catarina,7 643
Paulo Lopes,Santa Catarina,7 642
Itajá,Rio Grande do Norte,7 641
Limeira do Oeste,Minas Gerais,7 640
São José dos Basílios,Maranhão,7 639
Paraíso do Sul,Rio Grande do Sul,7 635
São Pedro dos Ferros,Minas Gerais,7 634
Coimbra,Minas Gerais,7 631
Sanclerlândia,Goiás,7 630
Figueira,Paraná,7 625
Lagoa de Pedras,Rio Grande do Norte,7 624
São José da Lagoa Tapada,Paraíba,7 622
Porto de Pedras,Alagoas,7 618
Tarabai,São Paulo,7 609
Barra do Turvo,São Paulo,7 606
Inimutaba,Minas Gerais,7 605
Florestal,Minas Gerais,7 602
Moema,Minas Gerais,7 589
Lagamar,Minas Gerais,7 588
Belágua,Maranhão,7 586
Granito,Pernambuco,7 586
Palestina do Pará,Pará,7 575
Pedro Gomes,Mato Grosso do Sul,7 568
Inocência,Mato Grosso do Sul,7 566
São João do Jaguaribe,Ceará,7 557
Paulo Jacinto,Alagoas,7 556
Guaraqueçaba,Paraná,7 554
Rio do Oeste,Santa Catarina,7 552
Barão do Triunfo,Rio Grande do Sul,7 550
Felisburgo,Minas Gerais,7 548
Apiacá,Espírito Santo,7 542
São João Batista do Glória,Minas Gerais,7 541
Pintópolis,Minas Gerais,7 540
Paulicéia,São Paulo,7 540
Santana de Pirapama,Minas Gerais,7 538
Coronel Domingos Soares,Paraná,7 538
Abel Figueiredo,Pará,7 536
São José da Barra,Minas Gerais,7 532
Barbosa,São Paulo,7 532
Casserengue,Paraíba,7 530
Vertente do Lério,Pernambuco,7 526
Boa Vista da Aparecida,Paraná,7 524
Nuporanga,São Paulo,7 522
Palmeirina,Pernambuco,7 509
Trombudo Central,Santa Catarina,7 506
Quatiguá,Paraná,7 504
Laguna Carapã,Mato Grosso do Sul,7 496
Dionísio,Minas Gerais,7 493
Nova Porteirinha,Minas Gerais,7 493
Brejinho,Pernambuco,7 489
Claro dos Poções,Minas Gerais,7 478
Itacajá,Tocantins,7 471
Segredo,Rio Grande do Sul,7 465
Muniz Ferreira,Bahia,7 464
Maracajá,Santa Catarina,7 461
São Miguel de Taipu,Paraíba,7 450
São Domingos do Azeitão,Maranhão,7 448
Alpercata,Minas Gerais,7 448
Pedrão,Bahia,7 438
Antônio Olinto,Paraná,7 421
Paulo Frontin,Paraná,7 418
Joviânia,Goiás,7 417
Lavras do Sul,Rio Grande do Sul,7 410
Ribeiro Gonçalves,Piauí,7 408
Jequitaí,Minas Gerais,7 407
Antonina do Norte,Ceará,7 402
Ametista do Sul,Rio Grande do Sul,7 396
São João do Oriente,Minas Gerais,7 393
Guarani das Missões,Rio Grande do Sul,7 393
Inconfidentes,Minas Gerais,7 387
Lavrinhas,São Paulo,7 361
Abatiá,Paraná,7 360
Brejo Grande do Araguaia,Pará,7 357
Belém do Brejo do Cruz,Paraíba,7 356
Santa Luzia do Norte,Alagoas,7 344
Campo Largo do Piauí,Piauí,7 342
Jaraguari,Mato Grosso do Sul,7 342
Sericita,Minas Gerais,7 340
Itarumã,Goiás,7 337
São João do Sul,Santa Catarina,7 332
Indaiabira,Minas Gerais,7 328
Santa Rita de Minas,Minas Gerais,7 322
Jaci,São Paulo,7 322
Palma Sola,Santa Catarina,7 321
Orindiúva,São Paulo,7 318
Santo Antônio do Retiro,Minas Gerais,7 316
Manoel Viana,Rio Grande do Sul,7 315
Chã Preta,Alagoas,7 311
Nazaré do Piauí,Piauí,7 307
Praia Grande,Santa Catarina,7 305
Laje do Muriaé,Rio de Janeiro,7 298
Teodoro Sampaio,Bahia,7 296
Irajuba,Bahia,7 295
Cosmorama,São Paulo,7 289
Bandeirantes,Mato Grosso do Sul,7 281
Livramento,Paraíba,7 274
Apuarema,Bahia,7 274
Nazarezinho,Paraíba,7 271
Cristalândia,Tocantins,7 268
Ibiraiaras,Rio Grande do Sul,7 267
Desterro de Entre Rios,Minas Gerais,7 266
Ereré,Ceará,7 254
Ouro,Santa Catarina,7 251
Reduto,Minas Gerais,7 247
Campos de Júlio,Mato Grosso,7 245
Juranda,Paraná,7 244
Engenheiro Navarro,Minas Gerais,7 240
São José de Ubá,Rio de Janeiro,7 240
Junco do Seridó,Paraíba,7 238
Varjão de Minas,Minas Gerais,7 235
Terezinha,Pernambuco,7 227
Cacimbas,Paraíba,7 225
Araguacema,Tocantins,7 223
Boa Vista,Paraíba,7 218
Luiziana,Paraná,7 217
Coronel Bicaco,Rio Grande do Sul,7 213
Caiçara,Paraíba,7 182
Doverlândia,Goiás,7 174
Dois Irmãos do Tocantins,Tocantins,7 173
Monteirópolis,Alagoas,7 171
Antônio Martins,Rio Grande do Norte,7 162
Nova Aliança,São Paulo,7 161
Água Doce,Santa Catarina,7 160
Pedra Bonita,Minas Gerais,7 157
Laurentino,Santa Catarina,7 154
São Tomé das Letras,Minas Gerais,7 151
Delfinópolis,Minas Gerais,7 146
Amaral Ferrador,Rio Grande do Sul,7 136
Governador Jorge Teixeira,Rondônia,7 130
Presidente Médici,Maranhão,7 124
Acauã,Piauí,7 119
Machacalis,Minas Gerais,7 112
Naque,Minas Gerais,7 104
Treze de Maio,Santa Catarina,7 104
Bom Sucesso,Paraná,7 103
São Roque de Minas,Minas Gerais,7 100
Verê,Paraná,7 094
Marilena,Paraná,7 093
Alto Boa Vista,Mato Grosso,7 092
Jussara,Paraná,7 069
Doutor Severiano,Rio Grande do Norte,7 068
Iraí de Minas,Minas Gerais,7 067
Central de Minas,Minas Gerais,7 059
Tuiuti,São Paulo,7 058
Palmitinho,Rio Grande do Sul,7 056
Areial,Paraíba,7 054
Corumbiara,Rondônia,7 052
Alfredo Vasconcelos,Minas Gerais,7 052
Aguiarnópolis,Tocantins,7 049
Amapá do Maranhão,Maranhão,7 047
Santana da Vargem,Minas Gerais,7 047
Dirceu Arcoverde,Piauí,7 046
Iraí,Rio Grande do Sul,7 046
Sapucaí-Mirim,Minas Gerais,7 045
Itanhangá,Mato Grosso,7 030
Guidoval,Minas Gerais,7 026
Cabeceira Grande,Minas Gerais,7 025
Santo Antônio da Alegria,São Paulo,7 024
Barro Duro,Piauí,7 022
Abadia dos Dourados,Minas Gerais,7 022
Luís Domingues,Maranhão,7 016
Salto da Divisa,Minas Gerais,7 014
Indianópolis,Minas Gerais,7 009
Macambira,Sergipe,7 002
Serra Redonda,Paraíba,7 001
Conquista,Minas Gerais,6 997
Goioxim,Paraná,6 997
Jacuípe,Alagoas,6 992
Araporã,Minas Gerais,6 992
Meleiro,Santa Catarina,6 989
Divinópolis do Tocantins,Tocantins,6 986
São Tomás de Aquino,Minas Gerais,6 980
São Brás,Alagoas,6 977
Imbé de Minas,Minas Gerais,6 976
Campestre,Alagoas,6 972
Pontal do Araguaia,Mato Grosso,6 972
Jaborandi,São Paulo,6 963
São Carlos do Ivaí,Paraná,6 961
Sabáudia,Paraná,6 954
Jacareacanga,Pará,6 952
Ajuricaba,Rio Grande do Sul,6 951
Faro,Pará,6 949
São Miguel do Anta,Minas Gerais,6 949
São Sebastião do Oeste,Minas Gerais,6 948
Divisa Alegre,Minas Gerais,6 946
Santana dos Garrotes,Paraíba,6 942
Dom Expedito Lopes,Piauí,6 940
Floresta,Paraná,6 926
Anhembi,São Paulo,6 911
São José do Ouro,Rio Grande do Sul,6 911
Jandaíra,Rio Grande do Norte,6 907
Almas,Tocantins,6 905
Ouvidor,Goiás,6 895
Simolândia,Goiás,6 895
Hulha Negra,Rio Grande do Sul,6 894
Santa Rosa do Purus,Acre,6 893
Campo Belo do Sul,Santa Catarina,6 889
Padre Marcos,Piauí,6 879
Vitorino,Paraná,6 879
Confins,Minas Gerais,6 867
Juti,Mato Grosso do Sul,6 861
Nova Lacerda,Mato Grosso,6 861
Capetinga,Minas Gerais,6 860
São Roberto,Maranhão,6 856
Laranjal,Minas Gerais,6 856
Gongogi,Bahia,6 852
Bonfim,Minas Gerais,6 852
Lagoa d'Anta,Rio Grande do Norte,6 851
Boa Hora,Piauí,6 848
Santo Antônio do Pinhal,São Paulo,6 843
Chuí,Rio Grande do Sul,6 832
Palmeiras do Tocantins,Tocantins,6 830
Bom Jesus do Araguaia,Mato Grosso,6 830
Jambeiro,São Paulo,6 828
Careaçu,Minas Gerais,6 826
Morro do Chapéu do Piauí,Piauí,6 825
Nova União,Rondônia,6 822
Crisólita,Minas Gerais,6 814
Cipotânea,Minas Gerais,6 811
Herval,Rio Grande do Sul,6 807
Sussuapara,Piauí,6 801
Tumiritinga,Minas Gerais,6 797
Santarém Novo,Pará,6 796
Quixaba,Pernambuco,6 796
Alto Horizonte,Goiás,6 796
Lagoa de São Francisco,Piauí,6 795
Dores do Rio Preto,Espírito Santo,6 793
Itagimirim,Bahia,6 784
Anita Garibaldi,Santa Catarina,6 783
Angical do Piauí,Piauí,6 779
Renascença,Paraná,6 772
Condor,Rio Grande do Sul,6 766
Galileia,Minas Gerais,6 764
Santa Clara do Sul,Rio Grande do Sul,6 755
Roque Gonzales,Rio Grande do Sul,6 750
Cuitegi,Paraíba,6 748
Maquiné,Rio Grande do Sul,6 747
Periquito,Minas Gerais,6 738
Quintana,São Paulo,6 736
Ipê,Rio Grande do Sul,6 736
Luislândia,Minas Gerais,6 735
Belo Monte,Alagoas,6 717
Capim,Paraíba,6 715
Boa Vista do Buricá,Rio Grande do Sul,6 712
Sapopema,Paraná,6 708
Santa Bárbara de Goiás,Goiás,6 701
São Sebastião do Anta,Minas Gerais,6 697
Erval Seco,Rio Grande do Sul,6 697
São José do Piauí,Piauí,6 696
Matureia,Paraíba,6 690
Marizópolis,Paraíba,6 689
Guarantã,São Paulo,6 685
Pinhão,Sergipe,6 678
Ijaci,Minas Gerais,6 667
Dona Euzébia,Minas Gerais,6 664
Condado,Paraíba,6 662
Mariópolis,Paraná,6 655
Faxinal do Soturno,Rio Grande do Sul,6 651
Águas Mornas,Santa Catarina,6 646
Guairaçá,Paraná,6 635
Roteiro,Alagoas,6 634
Afonso Cunha,Maranhão,6 631
Comercinho,Minas Gerais,6 624
Natividade da Serra,São Paulo,6 624
Potiraguá,Bahia,6 623
Heliodora,Minas Gerais,6 623
Grão-Pará,Santa Catarina,6 621
Barão de Cotegipe,Rio Grande do Sul,6 616
